주식,기사 제목,언론사,주가변동여부,거래량변동여부
현대자동차,"""현대차 싼타크루즈 연간 3만대 판매 가능""",한국경제,0,1
현대자동차,"롯데중앙硏, 현대차 사내벤처 출신 마이셀과 대체육 개발협력",헤럴드경제,0,1
현대자동차,'車반도체 어쩌나'…현대차 아산·한국지엠 부평공장 '셧다운',연합뉴스TV,0,1
현대자동차,현대차·LG전자에도 '사무직 노조'… 목소리 키우는 'MZ 화이트 칼라',연합뉴스,0,1
현대자동차,혹독한 1Q 보낸 완성차…현대차·기아만 선방,이데일리,0,1
현대자동차,"쿠팡, ‘총수’ 지정될까 한걱정… 현대차·효성은 “바꿔줘”",서울경제,0,1
현대자동차,"현대차 그랜저 생산도 스톱…車 부품사 ""도미노 휴업 걱정""",연합뉴스,0,1
현대자동차,"현대차 빼면 `K수소` 인프라 열악… ""생산능력부터 확 끌어올려야""",서울경제,0,1
현대자동차,"현대차, 2023년 수소연료전지 내구성 10배로 강화",서울경제,0,1
현대자동차,"현대차·기아, 'iF디자인 어워드' 15개상 수상",아시아경제,0,1
현대자동차,"현대차·기아, 초고속충전기 등 'iF디자인 어워드' 15개 수상",연합뉴스,0,1
현대자동차,"현대차·기아, 전기차 충전기 독일 디자인전 금상 수상",연합뉴스,0,1
현대자동차,"현대차·기아, ‘2021 iF디자인 어워드’ 15개 수상",국민일보,0,1
현대자동차,"현대차·기아, 'E-PIT 초고속 충전기' 獨 'iF디자인 어워드' 금상",뉴시스,0,1
현대자동차,현대차·기아 'E-pit' iF디자인 어워드 '금상' 영예,이코노미스트,0,1
현대자동차,"현대차·기아, iF디자인 어워드서 15개 디자인상 수상",비즈니스워치,0,1
현대자동차,"현대차·기아, 'E-pit' 독일 iF디자인 어워드 '금상' 영예",뉴시스,0,1
현대자동차,현대차 초고속충전브랜드 'E-Pit' iF디자인상 최고등급 수상,서울경제,0,1
현대자동차,"현대차·기아, 독일 ‘iF 디자인 어워드’서 15개 수상",동아일보,0,1
현대자동차,"현대차·기아, 이피트 충전기 등 'iF디자인 어워드' 수상",SBS Biz,0,1
현대자동차,"[시승기] 현대차의 미래 모빌리티 담은 '스타리아'…""승합차 그 이상""",연합뉴스,0,1
현대자동차,"현대차·GM, 모레부터 일부 모델 생산 일시 중단…車 반도체 수급난",머니투데이,0,1
현대자동차,"현대차, 19~20일 그랜저·쏘나타 생산중단…車 반도체 수급난",데일리안,0,1
현대자동차,아이오닉5·스타리아·EV6·K8..현대차·기아 '디자인'이 달라졌다(영상),SBS Biz,0,1
현대자동차,현대차-SK 총수 ‘배터리 동맹’ 결실,머니투데이,0,1
현대자동차,현대차·한국지엠·쌍용차…국내 완성차 도미노 '셧다운'(종합),서울신문,0,1
현대자동차,"락앤락X현대차, ‘그랜저 용기맨 이벤트’ 진행",국민일보,1,0
현대자동차,"현대차·기아-SK이노베이션, 하이브리드카 배터리 개발",부산일보,1,0
현대자동차,"현대차·기아, 모빌리티 총괄 'TaaS본부' 신설",부산일보,1,0
현대자동차,"현대차·SK이노, 하이브리드카 배터리 공동개발",매경이코노미,1,0
현대자동차,현대차·기아 1분기 유럽 판매 22만대…전기차 68% 늘어,파이낸셜뉴스,1,0
현대자동차,"현대차-기아-SK이노, 하이브리드카 배터리 개발 손잡는다",연합뉴스TV,1,0
현대자동차,현대차·기아 '전기차' 유럽 질주…1분기 판매 68% 급증,한국경제,1,0
현대자동차,"""현대차 아산공장 휴업 여파에 협력업체 자금·인력난""",서울경제,1,0
현대자동차,"유럽차 위협하는 현대차·기아…1분기 22만대, 전기차 68% 늘어",MBN,1,0
현대자동차,"'현대차 아산공장 휴업' 아산시, 자동차부품 협력기업 간담회",한국일보,1,0
현대자동차,현대차·기아 1분기 유럽 판매 22만대…전기차 68% 늘어,TV조선,1,0
현대자동차,"현대차·기아, 모빌리티 총괄 TaaS 본부 신설… 본부장에 ‘송창현 사장’ 영입",연합뉴스,1,0
현대자동차,"현대차·기아, 모빌리티 총괄 신설 본부장에 송창현 사장 임명",연합뉴스,1,0
현대자동차,"현대차·기아, 모빌리티 총괄 'TaaS본부' 신설…본부장에 송창현(종합)",뉴스1,1,0
현대자동차,"현대차·기아-sk이노베이션, 하이브리드카 배터리 공동 개발",뉴스1,1,0
현대자동차,"현대차·기아, 모빌리티 총괄 'TaaS본부' 신설…본부장에 송창현",뉴스1,1,0
현대자동차,"현대차·기아, 1분기 유럽시장 22만1860대 판매‥전년比 0.1% 감소",뉴시스,1,0
현대자동차,현대차가 네이버 출신의 정보기술(IT) 전문가를 영입한 까닭은,뉴시스,1,0
현대자동차,"현대차·기아, 1분기 유럽시장 22만1860대 판매",뉴스1,1,0
현대자동차,"현대차, 미국 픽업트럭 시장 진출… 신개념 스포츠 어드밴처 ‘싼타크루즈’ 출격",헤럴드경제,1,0
현대자동차,"현대차·기아-SK이노, 하이브리드카 배터리 공동 개발",연합뉴스,1,0
현대자동차,"현대차·기아-SK이노베이션, 하이브리드카 배터리 공동 개발…“2024년 양산”",한국경제,1,0
현대자동차,"현대차·기아, 모빌리티 총괄 'TaaS본부' 신설…본부장에 송창현",이데일리,1,0
현대자동차,"현대차·기아, 모빌리티 총괄 본부 신설···수장에 네이버 출신 송창현 영입",연합뉴스,1,0
현대자동차,[프로필]송창현 현대차·기아 TaaS 본부장,동아일보,1,0
현대자동차,"현대차·기아, 모빌리티 총괄 'TaaS 본부' 신설",아이뉴스24,1,0
현대자동차,"현대차·기아, 모빌리티 총괄 `TaaS본부` 신설‥송창현 사장 임명",이데일리,1,0
현대자동차,"송창현 영입한 현대차·기아, 모빌리티 총괄 본부 신설",아시아경제,1,0
현대자동차,"현대차·기아, 모빌리티 총괄 'TaaS본부' 신설",연합뉴스,1,0
현대자동차,"현대차·기아, 모빌리티 총괄 'TaaS본부' 신설…본부장에 송창현",데일리안,1,0
현대자동차,"현대차·기아, 모빌리티 총괄 'TaaS 본부' 신설…송창현 사장 영입",뉴스1,1,0
현대자동차,"현대차·기아, 모빌리티 컨트롤타워 'TaaS본부' 신설",머니투데이,1,0
현대자동차,"현대차·기아, 네이버 출신 송창현 영입…'TaaS 본부장' 임명",뉴시스,1,0
현대자동차,"현대차·기아, 네이버 출신 송창현 영입…""스마트 모빌리티 기업으로 전환""",한국경제,1,0
현대자동차,"현대차·기아, 배터리도 직접 설계한다 ",아이뉴스24,1,0
현대자동차,"현대차, SUV와 픽업트럭 장점 결합한 싼타크루즈 공개",파이낸셜뉴스,1,0
현대자동차,"현대차-SK이노베이션, 하이브리드카 배터리 공동 개발",더팩트,1,0
현대자동차,현대차 “싼타크루즈 출격”… 美 픽업트럭 시장 도전장,이데일리,1,0
현대자동차,‘K배터리 동맹’ 결실… 현대차·SK “2년뒤 하이브리드車 탑재”,데일리안,1,0
현대자동차,"""車반도체 수급난 심각"" 현대차, 다음주 또다시 휴업",아시아경제,1,0
현대자동차,현대차·기아-SK이노 협력…하이브리드車 배터리 개발,연합뉴스,1,0
현대자동차,대한상의 '탄소중립 연구조합' 설립…현대차·SK하이닉스 등 참여,머니투데이,1,0
현대자동차,‘반도체 수급난’…현대차 아산공장 19~20일 휴업,연합뉴스,1,0
현대자동차,"현대차 주력 '하이브리드車' 배터리, SK와 공동개발",연합뉴스,1,0
현대자동차,"SK이노베이션-현대차·기아, 하이브리드카 배터리 개발 '맞손'",연합뉴스TV,1,0
현대자동차,‘K-배터리’로 시장 주도...현대차·SK그룹 모빌리티 협력 본격화,SBS Biz,1,0
현대자동차,SUV·픽업트럭 장점만 섞었다...현대차 ‘싼타크루즈’ 전격 공개,한경비즈니스,1,0
현대자동차,"현대차·기아-SK이노, 하이브리드카 배터리 공동 개발 '맞손'",비즈니스워치,1,0
현대자동차,"현대차·기아, SK이노베이션과 하이브리드용 배터리 공동 개발",뉴스1,1,0
현대자동차,'반도체 수급 차질' 현대차 아산공장 19~20일 추가 휴업,머니투데이,1,0
현대자동차,'반도체 대란' 현대차 아산공장 또 휴업,매일경제,1,0
현대자동차,"현대차·기아-SK이노베이션, 하이브리드카 배터리 함께 개발",동아일보,1,0
현대자동차,차량용 반도체 품귀에...현대차 아산공산 또 휴업,세계일보,1,0
현대자동차,현대차 포니 이후 첫 픽업 '싼타크루즈' 공개…美 시장 공략,YTN,1,0
현대자동차,현대차 첫 픽업트럭 '싼타크루즈' 공개,채널A,0,1
현대자동차,현대차 첫 픽업트럭 '싼타크루즈' 공개,한국경제TV,0,1
현대자동차,'반도체 부족' 사태에 현대차 아산공장 이틀간 또 휴업,한국경제,0,1
현대자동차,'반도체 대란' 현대차 아산공장 19~20일 추가휴업,스포츠조선,0,1
현대자동차,"현대차 사무노조, 이달 중 회사별로 설립한다",머니투데이,0,1
현대자동차,"현대차·기아-SK이노, HEV 배터리 공동 개발···K전기차 협업모델 구축",노컷뉴스,0,1
현대자동차,"현대차·기아 - SK이노베이션, 하이브리드카 배터리 공동 개발",한국경제,0,1
현대자동차,"車 반도체 공급난 언제까지…현대차, 아산공장 이틀간 또 중단",매일경제,0,1
현대자동차,"현대차 사무노조, 이달 중 회사별로 설립한다",YTN,0,1
현대자동차,현대차·기아-SK이노 '하이브리드카 배터리' 개발 손잡았다,더팩트,0,1
현대자동차,"현대차·기아, SK이노와 하이브리드카 배터리 공동 개발 나서",머니투데이,0,1
현대자동차,"현대차·기아-SK이노베이션, HEV 배터리 공동개발 나선다",머니투데이,0,1
현대자동차,"현대차·기아-SK이노베이션, 하이브리드카 배터리 공동 개발한다",TV조선,0,1
현대자동차,[스타리아 파헤치기 포토] 우주선 닮은 현대차 '스타리아',이데일리,0,1
현대자동차,"현대차·기아-SK이노, HEV 배터리 공동 개발…""K-전기차·배터리 동맹 강화""",KBS,0,1
현대자동차,"'K-배터리 동맹' 결실..현대차-SK이노, 공동으로 HEV 배터리 개발",연합뉴스,0,1
현대자동차,현대차·기아-SK이노 맞손..HEV 배터리 공동 개발 협력,한국경제,0,1
현대자동차,"현대차·기아, SK이노와 하이브리드 배터리 만든다",연합뉴스,0,1
현대자동차,"현대차-SK이노, ‘하이브리드카 배터리’ 공동 개발한다",SBS Biz,0,1
현대자동차,"현대차·기아-SK이노베이션, 하이브리드카 배터리 함께 개발한다",SBS Biz,0,1
현대자동차,"K-전기차·배터리 뭉쳤다…현대차·기아, SK이노 파우치형 배터리 공동개발",헤럴드경제,0,1
현대자동차,"현대차·기아-SK이노, 하이브리드카 배터리 공동개발",헤럴드경제,0,1
현대자동차,"현대차·기아-SK이노, 하이브리드카 배터리 공동 개발···“모빌리티 시장 선도”",중앙일보,0,1
현대자동차,"현대차·기아, SK이노베이션과 하이브리드 배터리 공동 개발한다",아시아경제,0,1
현대자동차,"차 생산공장 줄줄이 '스톱'…현대차 아산공장, 19~20일 또 휴업",뉴시스,0,1
현대자동차,전세계 반도체 난에…현대차 또 아산공산 가동 중단,이데일리,0,1
현대자동차,반도체 수급문제에…현대차 아산공장 또 2일간 휴업 결정,서울경제,0,1
현대자동차,"""美 RV시장 잡아라""…현대차 픽업, '싼타크루즈' 공개",이데일리,0,1
현대자동차,"현대차 아산공장, 반도체 수급 차질에 또 멈춘다…19~20일 휴업",연합뉴스,0,1
현대자동차,"현대차, 첫 픽업트럭 '싼타크루즈' 발표…美 RV시장 공략",아시아경제,0,1
현대자동차,현대차 '싼타크루즈' 온라인 공개,연합뉴스,0,1
현대자동차,현대차 '싼타크루즈' 온라인 공개,아이뉴스24,0,1
현대자동차,"현대차, 픽업트럭 '싼타크루즈' 공개…""SUV·트럭 장점 결합""",한국경제TV,0,1
현대자동차,"현대차, 미국서 올여름부터 첫 픽업트럭 '싼타크루즈' 판매",SBS Biz,0,1
현대자동차,"""투싼과 똑 닮은 소형 픽업트럭""…현대차, '싼타크루즈' 美 하반기 출시",동아일보,0,1
현대자동차,"현대차, 스포츠 어드벤처 차량 ‘싼타크루즈’ 발표",부산일보,0,1
현대자동차,"현대차, 美 전략형 모델 '싼타크루즈' 공개",한국경제,0,1
현대자동차,현대차 ‘싼타크루즈’ 공개…SUV·픽업트럭 장점 섞었다,뉴시스,0,1
현대자동차,"현대차, 픽업트럭 `싼타크루즈` 공개‥미국 RV 시장 공략 박차",파이낸셜뉴스,0,1
현대자동차,"[시승기] 현대차 스타리아, 꿀잠으로 인도하는 마약 시트",아시아경제,0,1
현대자동차,"현대차, 美서 '싼타크루즈' 공개...SUV+픽업트럭 결합",이데일리,0,1
현대자동차,"현대차, 스포츠 어드벤처카 '싼타크루즈' 발표 ""美 집중공략""",뉴스1,0,1
현대자동차,대한상의 '탄소중립 연구조합' 설립…현대차·SK하이닉스 동참,뉴스1,0,1
현대자동차,현대차 다목적차량 ‘스타리아’ 시승해보니…,뉴스1,0,1
현대자동차,현대차 '스타리아' 내부는 어떨까?,헤럴드경제,0,1
현대자동차,이것이 현대차의 새로운 다목적 차량 '스타리아',데일리안,0,1
현대자동차,우주선 닮은 현대차 다목적차량 '스타리아',KBS,0,1
현대자동차,현대차의 새로운 다목적 차량 '스타리아',머니투데이,0,1
현대자동차,"[시승기] ""스타렉스는 잊어라""…'미래 모빌리티' 현대차 스타리아",세계일보,0,1
현대자동차,"현대차, 우주선 연상하는 MPV 차량 '스타리아' 출시",머니S,0,1
현대자동차,공개된 현대차 다목적 차량 '스타리아' 내부,머니투데이,0,1
현대자동차,"대한상의, ‘탄소중립 연구조합’ 설립 추진… 현대차·SK하이닉스 등 참여",서울신문,0,1
현대자동차,"현대차 vs 테슬라, 이번엔 초고속 충전소 경쟁",국민일보,0,1
현대자동차,대한상의 '탄소중립 연구조합' 설립…현대차·SK하이닉스·포스코 참여,동아일보,0,1
현대자동차,"대한상의, ‘탄소중립 연구조합’ 설립…현대차·포스코 참여",한국경제TV,1,0
현대자동차,대한상의 '탄소중립 연구조합' 설립…현대차·SK하이닉스 참여,머니S,1,0
현대자동차,내연기관車가 탄소배출 '제로'?…현대차-정유사 'E-fuel' 만든다,SBS,1,0
현대자동차,현대차 中 시장 재도약 나섰다…제네시스·전기차·수소차 총동원,중앙일보,1,0
현대자동차,"현대차 노사, 복지 사각지대 살핀다",부산일보,1,0
현대자동차,"SK는 반도체, 현대차는 지배력, 한화는 경영권 승계…지배구조 개편 시동",머니투데이,1,0
현대자동차,"카카오 8% 급등, 현대차·삼바 제치고 시총 5위",파이낸셜뉴스,1,0
현대자동차,"현대차·기아, 중국 4대 전략 발표…현지화, 라인업 확대 등",뉴시스,1,0
현대자동차,"“다시 중국이다”… 현대차·기아, 중국 전기차 시장 공략 본격화",매일경제,1,0
현대자동차,‘3780만원’… 현대차 새 전기차 ‘아이오닉 5’ 19일 출시,연합뉴스,1,0
현대자동차,"현대차·기아, 수소·전기차로 中 공략… 친환경차 21종 출시",SBS Biz,1,0
현대자동차,"현대차, 아이오닉5 19일 나온다",연합뉴스,1,0
현대자동차,"현대차 '아이오닉5', 마침내 19일 출시…보조금 받으면 3780만원",노컷뉴스,1,0
현대자동차,삼바 현대차 제친 카카오 동학개미 4300억 순매수…증권가 전망은,아시아경제,1,0
현대자동차,카카오 쪼갠 첫날...삼바·현대차 제치고 ‘국민주’ 우뚝,연합뉴스,1,0
현대자동차,"현대차·기아, 전기·수소차로 중국시장서 재도약 나선다",매일경제,1,0
현대자동차,"액면분할 마친 카카오, 삼바·현대차 제치고 시총 5위",연합뉴스TV,1,0
현대자동차,현대차 아이오닉 5 19일 출시…서울서 사면 3780만원,파이낸셜뉴스,1,0
현대자동차,현대차 아이오닉 5 19일 출시한다…서울서 구매시 3천780만원에,아시아경제,1,0
현대자동차,"현대차·기아, 전기차·수소차 앞세워 중국 시장 재도약 노린다",한국경제TV,1,0
현대자동차,"현대차·기아, 중국 시장 재도약 위한 4대 전략 공개",SBS Biz,1,0
현대자동차,현대차·기아 중국 전략 발표회 성료,뉴스1,1,0
현대자동차,현대차·기아 중국 전략 발표회 성료,연합뉴스,1,0
현대자동차,"현대차 아산공장 생산 재개…""반도체 재고 확보""",한국일보,0,1
현대자동차,초고속 전기차 충선시대 열렸다…현대차 ‘E-pit’ 충전소 개소,세계일보,0,1
현대자동차,현대차 초급속 충전소 개소,KBS,0,1
현대자동차,"홍정기 차관, 현대차 초급속 충전소 개소식 참석",데일리안,0,1
현대자동차,"현대차, 상용차 무상점검 서비스",한국일보,0,1
현대자동차,"삼성·현대차·SK이노 등 26곳, 2030년까지 전기·수소차 100% 전환",연합뉴스,0,1
현대자동차,현대차 초고속 전기차 충전서비스 개소식,서울신문,0,1
현대자동차,현대차 초고속 전기차 충전서비스 개소식,중앙일보,0,1
현대자동차,현대차 초고속 전기차 충전 시연,파이낸셜뉴스,0,1
현대자동차,"현대차, 상용차 고객케어 서비스 실시",서울경제,0,1
현대자동차,"현대차, 상용차 고객케어 서비스 실시",서울경제,0,1
현대자동차,현대차 초고속 전기차 충전 시연,서울경제,0,1
현대자동차,현대차 초고속 전기차 충전서비스 개소식,매일경제,0,1
현대자동차,'현대차 초고속 전기차 충전서비스에서 충전을',파이낸셜뉴스,0,1
현대자동차,'현대차 초고속 전기차 충전서비스 개소를 축하하며',뉴스1,0,1
현대자동차,"""80%충전에 18분""…현대차, 초고속 전기차 충전소 설치·운영",뉴시스,0,1
현대자동차,"현대차, '車 반도체 부품 재공급' 아산공장 생산 재개",한국경제,0,1
현대자동차,"현대차 아산공장 생산재개…""반도체부품 재공급""",비즈니스워치,0,1
현대자동차,"현대차, 고속도로 휴게소 전기차 초고속 충전소 운영",아이뉴스24,0,1
현대자동차,"현대차, 그랜저 생산 '아산공장' 가동 재개…""반도체 재공급""",국민일보,0,1
현대자동차,"GV80 가죽 찢고 ""현대차 불량""…허위 제보자 항소심서 형량 늘어",한국경제TV,0,1
현대자동차,"현대차, 주요 고속도로서 봄맞이 상용차 점검 실시",TV조선,0,1
현대자동차,"""허위제보 브랜드가치 하락 악순환 끊겠다""…현대차 경고 결국 통했다",서울경제,0,1
현대자동차,"현대차, 초고속 전기차 충전소 'E-pit' 개소",연합뉴스,0,1
현대자동차,"현대차, '반도체 부품 재공급' 아산공장 생산 재개",한겨레,0,1
현대자동차,"[속보] 현대차, 아산공장 생산 재개…""반도체 부품 재공급""",이데일리,0,1
현대자동차,"현대차, 아산공장 생산 재개…""반도체 부품 재공급""",파이낸셜뉴스,0,1
현대자동차,"""휴게소에서 내 차 관리 받자""…현대차, 상용차 고객케어 서비스",머니투데이,0,1
현대자동차,'반도체 수급난' 현대차 아산공장 재개…그랜저 다시 만든다,뉴시스,0,1
현대자동차,"현대차, 14~15일 '상용차 케어 서비스' 실시",YTN,0,1
현대자동차,"[증시신상품] 유진투자증권, 삼성전자·현대차 기반 ELS",머니투데이,0,1
현대자동차,"현대차, '상용차 고객케어 서비스' 실시…타이어·에어컨 등 점검",한국경제TV,0,1
현대자동차,"현대차, 상용차 고객 대상 무상 점검 서비스 실시",MBN,0,1
현대자동차,"현대차, 'Hello Spring 상용차 고객케어 서비스' 실시",이데일리,0,1
현대자동차,"현대차, 상용차 고객 대상 무상 점검 서비스 실시",머니투데이,0,1
현대자동차,"현대차, 14~15일 봄철 상용차 점검 서비스",파이낸셜뉴스,0,1
현대자동차,"현대차證 ""GS리테일, 2분기부터 실적 턴어라운드…목표가↑""",연합뉴스,0,1
현대자동차,"현대차, ‘2021 Hello Spring 상용차 고객케어 서비스’ 실시",MBN,0,1
현대자동차,"현대차, 베트남 판매량 고공행진.. 3월 전월비 125%↑ [KVINA]",데일리안,0,1
현대자동차,"현대차, 공급차질보다 강한수요가 `핵심`…매수 적기 -유진",연합뉴스,0,1
현대자동차,같은날 신차 공개한 현대차vs토요타…'미니밴 한일전' 승자는?,파이낸셜뉴스,0,1
현대자동차,미래형 차량용 반도체 ‘내재화’ 나선 현대차,아시아경제,0,1
현대자동차,"KCC글라스, 현대차 아이오닉5에 안전유리 공급",아시아경제,0,1
현대자동차,"[포토] 현대차, 다목적 차량 ‘스타리아’ 공개",MBN,0,1
현대자동차,[포토뉴스] 현대차 22년 만에 선보이는 MPV ‘스타리아’,이데일리,0,1
현대자동차,"'1조 실탄' 확보하는 정의선, 현대차 지배구조 개편 추진하나",연합뉴스,0,1
현대자동차,"현대차 노사, 복지 사각지대 지원 기금 전달",뉴시스,0,1
현대자동차,'생계형 승합차?' 스타리아에 현대차 미래 달렸다,연합뉴스,0,1
현대자동차,"현대차 노사, 복지 사각지대 지원 기금 전달",부산일보,0,1
현대자동차,"""카니발 기다려"" 현대차 '스타리아' 15일 출격…2023년에는 수소차도 출시",중앙일보,0,1
현대자동차,현대차 유럽서 '우버'와 전기차 동맹..'아이오닉·코나' 누빈다,스포츠동아,0,1
현대자동차,"현대차, 스타리아 출시",아시아경제,0,1
현대자동차,"현대차, 스타리아 출시",부산일보,0,1
현대자동차,현대차 '스타리아' 베일 벗다,동아일보,0,1
현대자동차,"현대차, ‘스타리아’ 출시",이데일리,0,1
현대자동차,"현대차, '스타리아' 국내 미디어 컨퍼런스 개최",아시아경제,0,1
현대자동차,"현대차, '스타리아' 국내 미디어 컨퍼런스 개최",머니투데이,0,1
현대자동차,현대차 아이오닉·코나 유럽서 우버로 달린다,데일리안,0,1
현대자동차,현대차 공장 멈춰세운 차량용 반도체 ‘수급 부족’ 왜?,이데일리,0,1
현대자동차,"KCC글라스, 현대차 아이오닉5에 안전유리 공급",데일리안,0,1
현대자동차,"현대차, 스타리아 출시… “새로운 모빌리티 출발점”",매일경제,0,1
현대자동차,테슬라 타고 돌아온 원통형 배터리…현대차도 탑재할 듯,아시아경제,0,1
현대자동차,현대차 '스타리아' 15일 공식 출시…연간 5.5만대 판매 목표(종합),이데일리,0,1
현대자동차,"현대차 아산공장, 반도체 수급난에 잠시 멈춤",머니투데이,0,1
현대자동차,"현대차 아산공장, 반도체 수급난에 잠시 멈춤",아시아경제,0,1
현대자동차,"현대차 아산공장, 반도체 수급난에 잠시 멈춤",아시아경제,0,1
현대자동차,반도체 수급난에 가동 멈춤 현대차 아산공장,이데일리,0,1
현대자동차,반도체 수급난에 가동 멈춤 현대차 아산공장,헤럴드경제,0,1
현대자동차,차량용 반도체 대란에 가동 멈춘 현대차 아산공장,연합뉴스,0,1
현대자동차,한산한 현대차 아산공장,조선비즈,0,1
현대자동차,한산한 현대차 아산공장,헤럴드경제,0,1
현대자동차,차량용 반도체 대란에 가동 멈춘 현대차 아산공장,서울경제,0,1
현대자동차,반도체 수급난에 멈춰선 현대차 아산공장,아시아경제,0,1
현대자동차,반도체 수급난에 멈춰선 현대차 아산공장,매일경제,0,1
현대자동차,반도체 수급난에 멈춰선 현대차 아산공장,더팩트,0,1
현대자동차,한산한 현대차 아산공장,아시아경제,0,1
현대자동차,차량용 반도체 대란에 가동 멈춘 현대차 아산공장,아시아경제,0,1
현대자동차,"현대차, 직업전문학교에 정비 실습·교육용 G80 전달",헤럴드경제,0,1
현대자동차,"현대차, 직업전문학교에 교육용 차량 기증",SBS Biz,0,1
현대자동차,"현대엔지니어링, 코스피 상장 추진…현대차 지배구조 개편 본격화 [마켓인사이트]",뉴시스,0,1
현대자동차,"현대차, 우주선 닮은 MPV ‘스타리아’ 출시…“2023년 수소 모델 추가”",한국일보,0,1
현대자동차,"현대차, '쏠라티'로 코로나19 잡는다",아시아경제,0,1
현대자동차,"포스코 임원진, 현대차 전주공장 방문…수소차 생산라인 점검",뉴스1,0,1
현대자동차,"[특징주] 신흥에스이씨, '삼성SDI 현대차·리비안 배터리 공급'에 강세",파이낸셜뉴스,0,1
현대자동차,"[특징주] 삼성SDI, 현대차·리비안 배터리 납품 공식화… 잇따른 호재에 강세",머니투데이,0,1
현대자동차,"[특징주] KCC글라스, 현대차 아이오닉 5에 차량 안전유리 공급",아이뉴스24,0,1
현대자동차,"현대차, 쏠라티로 방역구호차량 제작…전국재해구호협회 전달",데일리안,0,1
현대자동차,"삼성SDI, 현대차 배터리 협력 뉴스에 상승",뉴시스,0,1
현대자동차,"현대차, 쏠라티로 방역구호차량 제작…전국재해구호협회 전달",뉴시스,0,1
현대자동차,"현대차, 우버와 손잡고 유럽에서 전기차 보급",뉴스1,0,1
현대자동차,"‘제네시스 승부수’… 현대차, 中서 재도약 시동",이데일리,0,1
현대자동차,"유원하 현대차 부사장 ""스타리아, 미래 모빌리티 선도할 것""(종합)",서울경제,0,1
현대자동차,수소·모빌리티...현대차 미래전략 나왔다,서울경제,0,1
현대자동차,"현대차 전기차, 유럽서 우버택시로 달린다",매일경제,0,1
현대자동차,"KCC글라스, 현대차 '아이오닉5'에 안전유리 공급",문화일보,0,1
현대자동차,"현대차, 2023년 스타리아 기반 수소차 내놓는다",헤럴드경제,0,1
현대자동차,"현대차 스타리아vs토요타 시에나 '미니밴 한일戰'…""카니발 잡아라""",동아일보,0,1
현대자동차,삼성SDI '제2의 테슬라'와 맞손…현대차 협업 이어 '겹호재',한국경제TV,0,1
현대자동차,현대차 '스타리아' 공개…15일부터 판매,파이낸셜뉴스,0,1
현대자동차,"현대차, 유럽서 우버와 전략적 파트너십…“모빌리티 가속”",더팩트,0,1
현대자동차,"“카니발 딱 기다려”…현대차, MPV '스타리아' 출시…2726만~4135만원",서울경제,0,1
현대자동차,현대차 '스타리아' 15일 공식 출시…봉고넘어 '고급 밴'으로,SBS Biz,0,1
현대자동차,"KCC글라스, 현대차 아이오닉 5에 차량 안전유리 전량 공급",아이뉴스24,0,1
현대자동차,"현대차, ‘스타리아’ 출시",데일리안,0,1
현대자동차,"현대차의 새로운 MPV, '스타리아'",SBS Biz,0,1
현대자동차,"이동 경험을 새롭게 정의한 프리미엄 크루저, 현대차 '스타리아'",아시아경제,0,1
현대자동차,"현대차, ‘스타리아’ 출시",더팩트,0,1
현대자동차,"현대차, ‘스타리아’ 출시",데일리안,0,1
현대자동차,"현대차, ‘스타리아’ 출시",헤럴드경제,0,1
현대자동차,"현대차, ‘스타리아’ 출시",뉴시스,0,1
현대자동차,"현대차, ‘스타리아’ 출시",아이뉴스24,0,1
현대자동차,"현대차, ‘스타리아’ 출시",뉴스1,0,1
현대자동차,"현대차, ‘스타리아’ 출시",파이낸셜뉴스,0,1
현대자동차,"현대차, ‘스타리아’ 출시",이데일리,0,1
현대자동차,"현대차, ‘스타리아’ 출시",연합뉴스,0,1
현대자동차,"현대차, ‘스타리아’ 출시",뉴시스,0,1
현대자동차,"현대차, ‘스타리아’ 출시",이데일리,0,1
현대자동차,"현대차 MPV 스타리아, 15일 출시…""2726만원부터""",매일경제,0,1
현대자동차,"현대차, '스타리아' 출시",파이낸셜뉴스,0,1
현대자동차,"현대차, '스타리아' 공개",머니투데이,0,1
현대자동차,"현대차, '스타리아' 출시",파이낸셜뉴스,0,1
현대자동차,"현대차, '스타리아' 공개",SBS Biz,0,1
현대자동차,"현대차, 다목적차량 '스타리아' 출시…15일부터 판매",연합뉴스,0,1
현대자동차,미래 모빌리티 방향 엿본다...현대차 스타리아 세계 최초 공개,뉴스1,0,1
현대자동차,"현대차, 다목적차량(MPV) '스타리아' 출시 ""미래 모빌리티 선도""",헤럴드경제,0,1
현대자동차,현대차 MPV ‘스타리아’ 첫 선… 2726만원부터 시작,아시아경제,0,1
현대자동차,"현대차, 다목적 차량 '스타리아' 공개...일반-고급 '투트랙'",아시아경제,0,1
현대자동차,현대차 스타리아 출시…글로벌 미니밴 시장 정조준,SBS Biz,0,1
현대자동차,"KCC글라스, 현대차 아이오닉5에 안전유리 공급",동아일보,0,1
현대자동차,"현대차, 유럽서 우버와 전략적 파트너십…코나·아이오닉EV 보급",조선비즈,0,1
현대자동차,"KCC글라스, 현대차 아이오닉5에 최신 기술 적용한 안전유리 공급",YTN,0,1
현대자동차,"KCC글라스, 현대차 아이오닉 5에 차량 안전유리 전량 공급",중앙일보,0,1
